               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 477,              0.1041,             0.02732,           0.0081053,             0.70725,             0.57628,             0.58904,             0.33807,            0.086448,             0.01828,           0.0094374,           0.0084292,           0.0084292,           0.0084292
                 478,             0.10282,            0.025556,           0.0054383,             0.70815,             0.57491,             0.58892,             0.33764,            0.086448,            0.018296,           0.0094632,           0.0084259,           0.0084259,           0.0084259
                 479,              0.1016,            0.025457,           0.0051108,             0.71068,              0.5738,             0.58879,             0.33766,            0.086456,              0.0183,           0.0094808,           0.0084226,           0.0084226,           0.0084226
                 480,             0.10198,            0.024847,           0.0049595,             0.70594,             0.57572,             0.58815,             0.33732,             0.08646,              0.0183,           0.0094963,           0.0084193,           0.0084193,           0.0084193
                 481,             0.10182,            0.025136,           0.0046662,              0.7069,             0.57631,             0.58816,             0.33754,            0.086459,              0.0183,           0.0095163,            0.008416,            0.008416,            0.008416
                 482,             0.10205,            0.024855,           0.0048121,             0.71495,             0.57149,             0.58832,             0.33764,            0.086476,            0.018306,           0.0095279,           0.0084127,           0.0084127,           0.0084127
                 483,             0.10116,            0.024618,           0.0046931,             0.71368,             0.57101,             0.58761,             0.33768,            0.086478,            0.018311,           0.0095392,           0.0084094,           0.0084094,           0.0084094
                 484,             0.10169,            0.024821,           0.0047273,             0.70926,             0.57433,             0.58814,             0.33776,            0.086467,            0.018303,           0.0095382,           0.0084061,           0.0084061,           0.0084061
                 485,             0.10091,            0.024382,           0.0047656,             0.71048,             0.57422,             0.58787,             0.33809,            0.086465,            0.018307,           0.0095413,           0.0084028,           0.0084028,           0.0084028
                 486,             0.10102,            0.024847,           0.0047856,             0.71022,             0.57449,             0.58774,             0.33797,            0.086474,            0.018305,           0.0095509,           0.0083995,           0.0083995,           0.0083995
                 487,             0.10115,            0.025594,           0.0049405,             0.70922,             0.57519,             0.58749,             0.33788,            0.086481,            0.018307,           0.0095469,           0.0083962,           0.0083962,           0.0083962
                 488,             0.10114,            0.025141,           0.0049747,              0.7186,             0.57032,             0.58839,             0.33813,            0.086483,            0.018307,           0.0095339,           0.0083929,           0.0083929,           0.0083929
                 489,             0.10175,            0.024684,           0.0050421,              0.7084,             0.57686,             0.58834,             0.33827,            0.086492,            0.018311,           0.0095275,           0.0083896,           0.0083896,           0.0083896
                 490,              0.1025,            0.025897,           0.0060973,             0.70729,             0.57751,             0.58838,             0.33808,            0.086491,            0.018306,           0.0095094,           0.0083863,           0.0083863,           0.0083863
                 491,             0.10203,            0.025045,           0.0049932,             0.72479,             0.56733,             0.58917,              0.3382,            0.086491,            0.018312,           0.0094871,            0.008383,            0.008383,            0.008383
                 492,             0.10177,            0.025011,           0.0049731,             0.70629,             0.57738,             0.58875,             0.33813,            0.086494,            0.018314,           0.0094892,           0.0083797,           0.0083797,           0.0083797
                 493,             0.10129,            0.024785,           0.0048302,             0.70497,             0.57869,             0.58869,             0.33832,            0.086502,            0.018317,           0.0094845,           0.0083764,           0.0083764,           0.0083764
                 494,             0.10118,            0.024811,           0.0048296,             0.70556,              0.5784,             0.58915,             0.33832,            0.086498,            0.018315,           0.0094792,           0.0083731,           0.0083731,           0.0083731
                 495,             0.10132,            0.024757,           0.0049613,             0.73414,             0.56038,             0.58874,             0.33852,            0.086496,            0.018324,           0.0094684,           0.0083698,           0.0083698,           0.0083698
                 496,             0.10099,            0.024529,           0.0047481,             0.73326,             0.56162,              0.5893,             0.33822,              0.0865,             0.01832,           0.0094625,           0.0083665,           0.0083665,           0.0083665
                 497,             0.10105,            0.024702,           0.0051335,             0.73563,             0.55948,              0.5891,             0.33818,            0.086504,            0.018322,           0.0094529,           0.0083632,           0.0083632,           0.0083632
                 498,             0.10202,            0.025012,           0.0049812,             0.72261,             0.56877,             0.58952,             0.33882,             0.08651,            0.018327,           0.0094446,           0.0083599,           0.0083599,           0.0083599
                 499,             0.10118,             0.02525,           0.0051436,              0.7368,             0.56146,             0.58958,             0.33913,            0.086504,            0.018324,           0.0094622,           0.0083566,           0.0083566,           0.0083566
                 500,             0.10134,            0.024549,           0.0050583,             0.73919,             0.55997,             0.58928,             0.33905,            0.086507,            0.018324,           0.0094639,           0.0083533,           0.0083533,           0.0083533
                 501,              0.1018,            0.025044,           0.0050473,             0.73106,             0.56465,             0.58964,             0.33938,            0.086518,            0.018326,           0.0094806,             0.00835,             0.00835,             0.00835
                 502,             0.10323,            0.026094,           0.0060724,             0.73047,             0.56396,             0.58899,             0.33942,            0.086512,            0.018333,           0.0095329,           0.0083467,           0.0083467,           0.0083467
                 503,             0.10227,            0.026023,           0.0058832,             0.72849,             0.56268,             0.58887,             0.33926,            0.086518,             0.01833,            0.009567,           0.0083434,           0.0083434,           0.0083434
                 504,             0.10138,            0.025828,           0.0054113,             0.71545,             0.57123,             0.58934,             0.33944,            0.086524,            0.018333,           0.0096006,           0.0083401,           0.0083401,           0.0083401
                 505,             0.10454,             0.02699,           0.0080288,             0.71647,             0.56971,             0.58919,             0.33814,            0.086517,             0.01833,           0.0096238,           0.0083368,           0.0083368,           0.0083368
                 506,              0.1038,            0.026797,           0.0074015,              0.7245,             0.56516,             0.58777,             0.33761,            0.086567,            0.018322,           0.0096692,           0.0083335,           0.0083335,           0.0083335
                 507,             0.10234,            0.025835,           0.0058095,             0.72682,             0.56363,             0.58711,              0.3365,            0.086623,            0.018327,           0.0097025,           0.0083302,           0.0083302,           0.0083302
                 508,             0.10206,            0.024985,           0.0053393,             0.72876,             0.56415,             0.58823,             0.33638,            0.086673,             0.01833,           0.0097248,           0.0083269,           0.0083269,           0.0083269
                 509,             0.10142,            0.025219,           0.0060968,              0.7227,             0.56701,              0.5875,              0.3365,             0.08671,            0.018331,           0.0097315,           0.0083236,           0.0083236,           0.0083236
                 510,             0.10342,            0.026271,           0.0061923,             0.71893,             0.56751,             0.58618,             0.33643,            0.086731,            0.018316,           0.0097117,           0.0083203,           0.0083203,           0.0083203
                 511,             0.10168,            0.024906,           0.0051294,             0.72195,             0.56763,             0.58653,             0.33645,            0.086756,            0.018309,            0.009726,            0.008317,            0.008317,            0.008317
                 512,              0.1009,             0.02492,           0.0051251,             0.72292,             0.56711,             0.58612,             0.33601,            0.086778,            0.018306,           0.0097524,           0.0083137,           0.0083137,           0.0083137
                 513,             0.10137,            0.024871,           0.0048676,             0.72127,             0.56563,             0.58488,             0.33575,            0.086784,            0.018294,           0.0097605,           0.0083104,           0.0083104,           0.0083104
                 514,             0.10121,            0.024554,           0.0048547,             0.72992,             0.56088,             0.58448,             0.33532,            0.086782,            0.018295,           0.0097683,           0.0083071,           0.0083071,           0.0083071
                 515,             0.10108,            0.024917,            0.004942,             0.71658,             0.56877,             0.58454,             0.33495,            0.086777,            0.018289,           0.0097757,           0.0083038,           0.0083038,           0.0083038
                 516,             0.10165,             0.02463,           0.0047987,              0.7285,             0.56179,             0.58412,             0.33474,            0.086758,            0.018288,           0.0097676,           0.0083005,           0.0083005,           0.0083005
                 517,             0.10221,            0.025855,           0.0069468,             0.73858,             0.55599,             0.58409,             0.33415,            0.086737,            0.018276,           0.0097785,           0.0082972,           0.0082972,           0.0082972
                 518,             0.10261,            0.025673,           0.0060697,             0.73675,             0.55629,             0.58201,             0.33317,            0.086731,            0.018267,           0.0097906,           0.0082939,           0.0082939,           0.0082939
                 519,             0.10236,            0.025482,           0.0052526,             0.71615,             0.55546,             0.58018,             0.33183,            0.086724,            0.018264,           0.0098035,           0.0082906,           0.0082906,           0.0082906
                 520,             0.10129,             0.02507,           0.0049572,             0.74058,             0.54273,             0.58106,             0.33175,            0.086724,            0.018265,           0.0098118,           0.0082873,           0.0082873,           0.0082873
                 521,             0.10232,             0.02508,           0.0052828,              0.7239,             0.55109,             0.58058,             0.33176,            0.086715,            0.018259,            0.009815,            0.008284,            0.008284,            0.008284
                 522,             0.10138,            0.024843,           0.0048948,              0.7383,             0.54397,             0.58005,             0.33193,            0.086698,            0.018262,            0.009809,           0.0082807,           0.0082807,           0.0082807
                 523,             0.10186,             0.02444,           0.0046714,             0.73936,             0.54365,             0.58046,             0.33208,            0.086699,            0.018258,           0.0098127,           0.0082774,           0.0082774,           0.0082774
                 524,             0.10146,            0.024457,           0.0049765,             0.73726,             0.54517,             0.58035,             0.33223,            0.086709,            0.018254,           0.0098304,           0.0082741,           0.0082741,           0.0082741
                 525,             0.10129,            0.025344,           0.0052954,             0.71037,             0.55879,             0.57988,             0.33223,            0.086735,            0.018265,           0.0098781,           0.0082708,           0.0082708,           0.0082708
                 526,             0.10108,            0.024725,           0.0048759,             0.71129,             0.55828,             0.58004,             0.33203,            0.086756,            0.018275,           0.0099091,           0.0082675,           0.0082675,           0.0082675
                 527,             0.10061,            0.024838,           0.0048267,             0.70466,             0.56145,             0.58046,             0.33201,            0.086762,            0.018278,           0.0099165,           0.0082642,           0.0082642,           0.0082642
                 528,             0.10124,            0.024799,           0.0048249,             0.70477,             0.56178,             0.58106,              0.3327,            0.086765,            0.018279,           0.0099187,           0.0082609,           0.0082609,           0.0082609
                 529,             0.10178,            0.025143,            0.004858,             0.70706,              0.5594,             0.58077,             0.33268,            0.086772,             0.01828,           0.0099318,           0.0082576,           0.0082576,           0.0082576
                 530,             0.10173,            0.024672,           0.0048035,             0.69023,             0.57285,             0.58124,               0.333,            0.086783,            0.018286,           0.0099362,           0.0082543,           0.0082543,           0.0082543
                 531,             0.10068,            0.024852,           0.0048499,             0.68947,             0.57526,             0.58117,             0.33361,            0.086789,            0.018279,           0.0099462,            0.008251,            0.008251,            0.008251
                 532,             0.10068,            0.024627,           0.0046944,              0.6912,              0.5774,             0.58129,             0.33384,            0.086786,            0.018282,             0.00995,           0.0082477,           0.0082477,           0.0082477
                 533,             0.10144,            0.024878,           0.0047772,             0.69207,             0.57846,             0.58134,             0.33391,            0.086787,            0.018291,           0.0099522,           0.0082444,           0.0082444,           0.0082444
                 534,             0.10177,            0.024814,            0.004741,             0.71226,             0.56667,             0.58178,             0.33452,            0.086789,            0.018287,           0.0099515,           0.0082411,           0.0082411,           0.0082411
                 535,             0.10174,            0.024773,           0.0046723,              0.7151,               0.565,             0.58177,             0.33459,            0.086789,            0.018283,           0.0099435,           0.0082378,           0.0082378,           0.0082378
                 536,             0.10124,            0.024447,           0.0047729,             0.71259,             0.56607,             0.58149,             0.33489,            0.086785,            0.018288,           0.0099404,           0.0082345,           0.0082345,           0.0082345
                 537,             0.10067,            0.024832,           0.0048157,             0.72276,               0.562,             0.58279,             0.33528,            0.086779,            0.018291,           0.0099195,           0.0082312,           0.0082312,           0.0082312
                 538,              0.1013,            0.024807,            0.004678,             0.72394,             0.56167,             0.58231,             0.33551,            0.086778,            0.018288,           0.0099043,           0.0082279,           0.0082279,           0.0082279
                 539,             0.10167,            0.024998,           0.0049461,             0.72653,             0.56101,             0.58257,             0.33553,            0.086777,             0.01829,           0.0099037,           0.0082246,           0.0082246,           0.0082246
                 540,             0.10189,            0.025619,           0.0062642,             0.72366,             0.56116,             0.58237,             0.33559,            0.086758,            0.018297,           0.0098961,           0.0082213,           0.0082213,           0.0082213
                 541,              0.1044,            0.027781,            0.008706,             0.71619,             0.56413,             0.58248,             0.33574,             0.08672,             0.01827,           0.0098707,            0.008218,            0.008218,            0.008218
                 542,             0.10286,            0.025917,           0.0063507,             0.70959,             0.56876,             0.58309,             0.33591,            0.086692,            0.018263,           0.0098379,           0.0082147,           0.0082147,           0.0082147
                 543,             0.10217,            0.025448,           0.0050547,             0.71129,              0.5686,             0.58415,             0.33622,            0.086687,            0.018261,           0.0098281,           0.0082114,           0.0082114,           0.0082114
                 544,             0.10146,            0.024612,           0.0049196,             0.71517,             0.56677,             0.58439,             0.33629,            0.086684,            0.018268,           0.0098304,           0.0082081,           0.0082081,           0.0082081
                 545,             0.10134,             0.02494,            0.004854,             0.73597,              0.5557,             0.58518,             0.33672,            0.086673,            0.018266,           0.0098182,           0.0082048,           0.0082048,           0.0082048
                 546,             0.10089,            0.024492,           0.0048603,             0.71523,             0.56815,             0.58508,              0.3371,            0.086679,            0.018275,           0.0098159,           0.0082015,           0.0082015,           0.0082015
                 547,             0.10105,            0.024604,           0.0048354,             0.71373,             0.56903,             0.58551,             0.33724,            0.086684,            0.018265,           0.0098079,           0.0081982,           0.0081982,           0.0081982
                 548,             0.10075,            0.024388,           0.0049934,             0.71959,             0.56628,             0.58618,             0.33738,            0.086681,             0.01827,           0.0097973,           0.0081949,           0.0081949,           0.0081949
                 549,             0.10114,            0.024772,            0.004766,             0.72385,              0.5631,             0.58601,             0.33768,            0.086692,            0.018264,           0.0097956,           0.0081916,           0.0081916,           0.0081916
                 550,             0.10129,            0.024842,           0.0048046,             0.72619,             0.56182,             0.58622,             0.33802,            0.086693,            0.018263,           0.0098001,           0.0081883,           0.0081883,           0.0081883
                 551,             0.10018,            0.024562,           0.0045646,             0.72866,             0.56068,             0.58625,             0.33792,            0.086702,            0.018271,           0.0098021,            0.008185,            0.008185,            0.008185
                 552,             0.10039,            0.024502,           0.0047984,             0.72393,             0.56263,             0.58631,               0.338,            0.086707,             0.01828,           0.0098037,           0.0081817,           0.0081817,           0.0081817
                 553,             0.10088,            0.024367,            0.004617,             0.70624,             0.57263,             0.58615,             0.33791,            0.086702,            0.018275,           0.0098038,           0.0081784,           0.0081784,           0.0081784
                 554,             0.10075,            0.025386,           0.0049469,             0.70937,              0.5704,             0.58582,             0.33818,            0.086688,            0.018286,           0.0097935,           0.0081751,           0.0081751,           0.0081751
                 555,             0.10134,            0.024684,           0.0050284,             0.70742,             0.57286,             0.58624,             0.33824,            0.086678,            0.018285,           0.0097899,           0.0081718,           0.0081718,           0.0081718
                 556,             0.10164,            0.024745,           0.0049583,              0.7081,             0.57205,             0.58572,             0.33831,            0.086663,            0.018287,            0.009797,           0.0081685,           0.0081685,           0.0081685
                 557,             0.10122,            0.024423,           0.0046565,             0.71026,             0.57153,             0.58615,             0.33832,            0.086655,            0.018301,           0.0097985,           0.0081652,           0.0081652,           0.0081652
                 558,             0.10084,            0.024726,           0.0045963,             0.71196,             0.57105,             0.58647,             0.33873,            0.086655,            0.018308,           0.0097999,           0.0081619,           0.0081619,           0.0081619
                 559,             0.10129,             0.02455,           0.0047875,             0.70949,             0.57223,             0.58655,              0.3385,            0.086652,            0.018304,           0.0098026,           0.0081586,           0.0081586,           0.0081586
                 560,             0.10137,            0.024743,           0.0047672,             0.70982,             0.57257,             0.58643,             0.33828,            0.086659,            0.018317,           0.0098111,           0.0081553,           0.0081553,           0.0081553
                 561,             0.10117,             0.02473,           0.0047736,             0.71036,               0.572,             0.58552,             0.33829,            0.086669,            0.018314,           0.0098098,            0.008152,            0.008152,            0.008152
                 562,              0.1007,            0.024622,           0.0048205,             0.71129,             0.57188,             0.58616,             0.33853,            0.086684,            0.018321,           0.0098171,           0.0081487,           0.0081487,           0.0081487
                 563,              0.1009,            0.025003,           0.0046691,             0.71203,             0.57077,             0.58566,             0.33849,            0.086689,            0.018317,           0.0098136,           0.0081454,           0.0081454,           0.0081454
                 564,             0.10165,            0.024969,            0.005007,              0.7116,             0.57052,             0.58562,             0.33856,            0.086682,            0.018323,           0.0098101,           0.0081421,           0.0081421,           0.0081421
                 565,             0.10194,            0.024901,           0.0046996,             0.71345,             0.56991,             0.58562,             0.33888,            0.086685,            0.018323,           0.0098094,           0.0081388,           0.0081388,           0.0081388
                 566,             0.10218,            0.025184,           0.0052033,             0.71518,             0.56745,             0.58528,             0.33919,            0.086674,            0.018323,           0.0098015,           0.0081355,           0.0081355,           0.0081355
                 567,             0.10152,            0.024886,           0.0050487,             0.71353,             0.56858,             0.58576,             0.33939,            0.086678,            0.018316,           0.0097759,           0.0081322,           0.0081322,           0.0081322
                 568,             0.10235,            0.025816,            0.006269,             0.70746,             0.57194,             0.58561,             0.33941,            0.086662,            0.018321,           0.0097694,           0.0081289,           0.0081289,           0.0081289
                 569,             0.10194,            0.025056,            0.005005,              0.7098,             0.57023,             0.58549,             0.33926,             0.08665,            0.018316,           0.0097584,           0.0081256,           0.0081256,           0.0081256
                 570,             0.10139,            0.024634,           0.0048036,             0.71739,              0.5647,             0.58501,             0.33895,            0.086652,            0.018315,           0.0097425,           0.0081223,           0.0081223,           0.0081223
                 571,             0.10155,            0.024455,           0.0048851,              0.7169,             0.56485,             0.58518,             0.33915,            0.086658,            0.018312,           0.0097351,            0.008119,            0.008119,            0.008119
                 572,             0.10124,            0.024974,           0.0046513,             0.71808,              0.5651,             0.58497,             0.33913,            0.086664,            0.018315,             0.00973,           0.0081157,           0.0081157,           0.0081157
                 573,             0.10126,            0.024837,           0.0045541,              0.7167,              0.5651,             0.58472,             0.33912,            0.086677,            0.018315,           0.0097279,           0.0081124,           0.0081124,           0.0081124
